item_id,current_price,current_week_sales,dept_id,cat_id,state_id,recent_sales_mean,recent_sales_slope,recent_price_mean,store_id,wm_yr_wk,action,delta_pct,reason,confidence,suggested_price,score
FOODS_1_159,4.89,0,FOODS_1,FOODS,CA,1.75,-1.5,4.89,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,4.89,0.0
FOODS_1_158,4.68,0,FOODS_1,FOODS,CA,3.75,-2.9,4.68,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,4.68,0.0
FOODS_1_157,4.89,0,FOODS_1,FOODS,CA,2.5,-0.8,4.89,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,4.89,0.0
FOODS_1_156,2.24,2,FOODS_1,FOODS,CA,7.25,-1.3,2.24,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_188,2.98,1,FOODS_1,FOODS,CA,10.5,-3.4,2.98,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.98,0.0
FOODS_1_187,9.94,3,FOODS_1,FOODS,CA,5.0,-1.0,9.94,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,9.94,0.0
FOODS_1_186,5.98,4,FOODS_1,FOODS,CA,5.25,-0.1,5.9799999999999995,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,5.98,0.0
FOODS_1_185,2.28,0,FOODS_1,FOODS,CA,7.75,-2.5,2.28,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.28,0.0
FOODS_1_184,1.0,5,FOODS_1,FOODS,CA,12.0,-2.0,1.0,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.0,0.0
FOODS_1_183,2.98,10,FOODS_1,FOODS,CA,15.25,-2.3,2.98,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.98,0.0
FOODS_1_182,2.28,1,FOODS_1,FOODS,CA,7.25,-2.7,2.28,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.28,0.0
FOODS_1_181,1.38,6,FOODS_1,FOODS,CA,22.25,-9.5,1.3800000000000001,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,1.38,0.0
FOODS_1_180,9.97,1,FOODS_1,FOODS,CA,2.75,-0.7,9.97,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,9.97,0.0
FOODS_1_179,3.58,0,FOODS_1,FOODS,CA,0.75,0.1,3.5800000000000005,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,3.58,0.0
FOODS_1_178,9.98,1,FOODS_1,FOODS,CA,3.25,-0.7,9.98,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,9.98,0.0
FOODS_1_177,8.98,3,FOODS_1,FOODS,CA,8.25,-0.7,8.98,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,8.98,0.0
FOODS_1_176,3.48,0,FOODS_1,FOODS,CA,1.25,0.1,3.48,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
FOODS_1_175,2.98,3,FOODS_1,FOODS,CA,4.5,0.6,2.98,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.98,0.0
FOODS_1_174,5.28,3,FOODS_1,FOODS,CA,8.5,-2.0,5.28,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,5.28,0.0
FOODS_1_173,2.0,11,FOODS_1,FOODS,CA,18.5,-2.4,2.0,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_204,0.98,10,FOODS_1,FOODS,CA,19.5,-5.4,0.9799999999999999,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_203,2.24,4,FOODS_1,FOODS,CA,5.0,-0.6,2.24,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_202,0.98,7,FOODS_1,FOODS,CA,5.25,0.9,0.9799999999999999,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_201,2.24,8,FOODS_1,FOODS,CA,10.5,1.8,2.24,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_200,0.98,17,FOODS_1,FOODS,CA,47.25,-9.1,0.9799999999999999,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_199,5.64,3,FOODS_1,FOODS,CA,1.75,-0.3,5.64,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,5.64,0.0
FOODS_1_198,2.68,2,FOODS_1,FOODS,CA,3.75,-0.5,2.68,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.68,0.0
FOODS_1_197,5.28,1,FOODS_1,FOODS,CA,2.5,-1.0,5.28,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,5.28,0.0
FOODS_1_196,2.0,0,FOODS_1,FOODS,CA,6.25,-3.5,2.0,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_195,2.24,1,FOODS_1,FOODS,CA,5.75,-3.3,2.24,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_194,4.86,3,FOODS_1,FOODS,CA,14.0,-5.0,4.86,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,4.86,0.0
FOODS_1_193,4.89,0,FOODS_1,FOODS,CA,3.5,-0.6,4.89,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,4.89,0.0
FOODS_1_192,2.24,0,FOODS_1,FOODS,CA,0.0,0.0,2.24,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_191,5.64,1,FOODS_1,FOODS,CA,0.25,0.3,5.64,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,5.64,0.0
FOODS_1_190,0.98,1,FOODS_1,FOODS,CA,1.0,-0.4,0.9799999999999999,CA_1,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
HOUSEHOLD_2_516,5.94,0,HOUSEHOLD_2,HOUSEHOLD,CA,0.75,-0.7,5.94,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.94,0.0
FOODS_1_001,2.24,4,FOODS_1,FOODS,CA,7.75,1.7,2.24,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_002,9.48,1,FOODS_1,FOODS,CA,4.0,-1.8,9.48,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,9.48,0.0
FOODS_1_003,3.23,5,FOODS_1,FOODS,CA,6.0,0.0,3.23,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.23,0.0
FOODS_1_004,1.96,0,FOODS_1,FOODS,CA,0.0,0.0,1.9599999999999997,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_005,3.54,10,FOODS_1,FOODS,CA,34.75,-13.5,3.54,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_006,2.48,2,FOODS_1,FOODS,CA,5.0,-1.6,2.48,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.48,0.0
FOODS_1_008,3.54,3,FOODS_1,FOODS,CA,2.0,0.6,3.54,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_009,2.24,0,FOODS_1,FOODS,CA,0.0,0.0,2.24,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
HOUSEHOLD_2_500,5.84,4,HOUSEHOLD_2,HOUSEHOLD,CA,3.5,-0.2,5.839999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.84,0.0
HOUSEHOLD_2_499,1.97,54,HOUSEHOLD_2,HOUSEHOLD,CA,61.75,7.9,1.97,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.97,0.0
HOUSEHOLD_2_498,2.96,0,HOUSEHOLD_2,HOUSEHOLD,CA,0.0,0.0,2.96,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.96,0.0
HOUSEHOLD_2_497,6.48,1,HOUSEHOLD_2,HOUSEHOLD,CA,1.0,0.2,6.4799999999999995,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,6.48,0.0
HOUSEHOLD_2_496,1.48,0,HOUSEHOLD_2,HOUSEHOLD,CA,1.75,-0.9,1.48,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.48,0.0
HOUSEHOLD_2_495,5.84,4,HOUSEHOLD_2,HOUSEHOLD,CA,9.0,-2.4,5.839999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.84,0.0
HOUSEHOLD_2_494,5.94,1,HOUSEHOLD_2,HOUSEHOLD,CA,1.0,-0.4,5.94,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.94,0.0
HOUSEHOLD_2_493,1.94,0,HOUSEHOLD_2,HOUSEHOLD,CA,2.25,-1.1,1.94,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.94,0.0
HOUSEHOLD_2_492,5.92,1,HOUSEHOLD_2,HOUSEHOLD,CA,6.0,-1.2,5.92,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.92,0.0
HOUSEHOLD_2_491,6.96,2,HOUSEHOLD_2,HOUSEHOLD,CA,1.75,0.7,6.96,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,6.96,0.0
HOUSEHOLD_2_490,3.48,11,HOUSEHOLD_2,HOUSEHOLD,CA,25.75,-1.9,3.48,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
HOUSEHOLD_2_489,14.47,0,HOUSEHOLD_2,HOUSEHOLD,CA,1.25,-0.9,14.47,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,14.47,0.0
HOUSEHOLD_2_488,4.97,1,HOUSEHOLD_2,HOUSEHOLD,CA,4.5,-1.8,4.97,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.97,0.0
HOUSEHOLD_2_487,9.98,0,HOUSEHOLD_2,HOUSEHOLD,CA,0.5,0.0,9.98,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,9.98,0.0
HOUSEHOLD_2_486,5.97,3,HOUSEHOLD_2,HOUSEHOLD,CA,5.75,-1.9,5.97,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.97,0.0
HOUSEHOLD_2_485,6.97,4,HOUSEHOLD_2,HOUSEHOLD,CA,9.5,-2.0,6.97,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,6.97,0.0
FOODS_1_042,0.98,9,FOODS_1,FOODS,CA,14.75,-2.7,0.9799999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_041,2.24,1,FOODS_1,FOODS,CA,7.25,-2.9,2.24,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_040,1.78,5,FOODS_1,FOODS,CA,11.5,-1.6,1.78,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.78,0.0
FOODS_1_039,2.48,1,FOODS_1,FOODS,CA,5.75,-1.7,2.48,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.48,0.0
FOODS_1_038,9.94,6,FOODS_1,FOODS,CA,9.5,-0.8,9.94,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,9.94,0.0
FOODS_1_037,3.48,4,FOODS_1,FOODS,CA,13.0,-6.0,3.48,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
FOODS_1_036,1.78,1,FOODS_1,FOODS,CA,8.0,-3.4,1.78,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.78,0.0
FOODS_1_035,2.68,8,FOODS_1,FOODS,CA,20.5,-0.6,2.68,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.68,0.0
FOODS_1_034,5.14,3,FOODS_1,FOODS,CA,8.75,-1.7,5.14,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.14,0.0
FOODS_1_033,5.64,0,FOODS_1,FOODS,CA,1.0,-0.4,5.64,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.64,0.0
FOODS_1_032,0.98,15,FOODS_1,FOODS,CA,26.75,-3.9,0.9799999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_031,3.54,6,FOODS_1,FOODS,CA,17.25,-5.1,3.54,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_030,3.48,6,FOODS_1,FOODS,CA,4.75,0.3,3.48,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
FOODS_1_029,4.27,0,FOODS_1,FOODS,CA,2.5,-1.2,4.27,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.27,0.0
FOODS_1_028,2.98,5,FOODS_1,FOODS,CA,4.75,2.1,2.8600000000000003,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.98,0.0
FOODS_1_027,1.96,3,FOODS_1,FOODS,CA,21.75,-5.9,1.9599999999999997,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_058,1.96,0,FOODS_1,FOODS,CA,0.5,-0.6,1.615,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_057,2.24,0,FOODS_1,FOODS,CA,0.0,0.0,2.24,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_056,2.24,0,FOODS_1,FOODS,CA,0.0,0.0,2.24,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_055,4.38,14,FOODS_1,FOODS,CA,28.0,-5.8,4.38,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.38,0.0
FOODS_1_054,1.98,4,FOODS_1,FOODS,CA,8.5,-1.2,1.98,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.98,0.0
FOODS_1_053,5.14,0,FOODS_1,FOODS,CA,3.0,-1.4,5.14,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.14,0.0
FOODS_1_052,0.98,6,FOODS_1,FOODS,CA,6.5,-0.6,0.9799999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_051,3.87,3,FOODS_1,FOODS,CA,10.0,-2.6,3.87,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.87,0.0
FOODS_1_050,5.98,0,FOODS_1,FOODS,CA,3.5,-0.8,5.9799999999999995,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.98,0.0
FOODS_1_049,2.24,3,FOODS_1,FOODS,CA,5.25,1.3,2.24,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_048,5.98,4,FOODS_1,FOODS,CA,7.25,-1.5,5.9799999999999995,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.98,0.0
FOODS_1_047,3.54,9,FOODS_1,FOODS,CA,18.25,-3.3,3.54,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_046,0.98,23,FOODS_1,FOODS,CA,38.25,-4.5,0.9799999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_045,1.78,5,FOODS_1,FOODS,CA,9.0,-0.6,1.78,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.78,0.0
FOODS_1_044,2.98,0,FOODS_1,FOODS,CA,2.0,0.8,2.98,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.98,0.0
FOODS_1_043,1.96,0,FOODS_1,FOODS,CA,0.0,0.0,1.9599999999999997,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_074,2.24,3,FOODS_1,FOODS,CA,9.0,-2.2,2.24,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_073,2.12,1,FOODS_1,FOODS,CA,4.0,-1.0,2.12,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.12,0.0
FOODS_1_072,5.28,9,FOODS_1,FOODS,CA,16.0,-2.2,5.28,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.28,0.0
FOODS_1_071,2.0,8,FOODS_1,FOODS,CA,9.75,-0.5,2.0,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_070,0.98,6,FOODS_1,FOODS,CA,7.5,0.2,0.9799999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_069,2.68,7,FOODS_1,FOODS,CA,27.5,-3.6,2.68,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.68,0.0
FOODS_1_068,3.58,5,FOODS_1,FOODS,CA,4.5,-0.4,3.5800000000000005,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.58,0.0
FOODS_1_067,2.0,23,FOODS_1,FOODS,CA,25.5,-0.4,2.0,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_066,1.36,8,FOODS_1,FOODS,CA,7.0,1.4,1.36,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.36,0.0
FOODS_1_065,3.54,6,FOODS_1,FOODS,CA,13.75,-6.1,3.54,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_064,2.68,3,FOODS_1,FOODS,CA,6.0,-1.0,2.68,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.68,0.0
FOODS_1_063,2.48,8,FOODS_1,FOODS,CA,5.0,0.0,2.48,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.48,0.0
FOODS_1_062,4.27,1,FOODS_1,FOODS,CA,3.25,-0.5,4.27,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.27,0.0
FOODS_1_061,2.24,8,FOODS_1,FOODS,CA,18.75,-3.1,2.24,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_060,1.68,1,FOODS_1,FOODS,CA,1.75,-0.7,1.68,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.68,0.0
FOODS_1_059,4.89,5,FOODS_1,FOODS,CA,23.0,-4.8,4.89,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.89,0.0
FOODS_1_090,3.54,11,FOODS_1,FOODS,CA,17.0,-2.0,3.54,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_089,3.48,3,FOODS_1,FOODS,CA,4.75,0.7,3.48,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
FOODS_1_088,5.28,15,FOODS_1,FOODS,CA,29.25,-4.1,5.28,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.28,0.0
FOODS_1_087,5.64,8,FOODS_1,FOODS,CA,25.0,-10.2,5.64,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.64,0.0
FOODS_1_086,1.83,5,FOODS_1,FOODS,CA,12.5,-4.6,1.83,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.83,0.0
FOODS_1_085,0.98,20,FOODS_1,FOODS,CA,55.25,-9.1,0.9799999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_084,4.58,2,FOODS_1,FOODS,CA,3.25,-0.7,4.58,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.58,0.0
FOODS_1_083,2.0,5,FOODS_1,FOODS,CA,28.5,-12.2,2.0,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_082,0.98,29,FOODS_1,FOODS,CA,50.5,-4.2,0.9799999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_081,5.64,6,FOODS_1,FOODS,CA,14.75,-4.1,5.64,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.64,0.0
FOODS_1_080,7.58,5,FOODS_1,FOODS,CA,8.0,-2.4,7.58,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,7.58,0.0
FOODS_1_079,4.58,0,FOODS_1,FOODS,CA,0.0,0.0,4.58,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.58,0.0
FOODS_1_078,3.48,2,FOODS_1,FOODS,CA,8.75,-1.9,3.48,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
FOODS_1_077,3.28,0,FOODS_1,FOODS,CA,1.25,-0.1,3.28,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.28,0.0
FOODS_1_076,5.14,3,FOODS_1,FOODS,CA,7.0,-2.0,5.14,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.14,0.0
FOODS_1_075,3.54,4,FOODS_1,FOODS,CA,3.5,0.0,3.54,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_107,4.58,1,FOODS_1,FOODS,CA,3.5,-1.8,4.58,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.58,0.0
FOODS_1_106,3.54,18,FOODS_1,FOODS,CA,24.0,-3.2,3.54,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_105,1.98,4,FOODS_1,FOODS,CA,6.25,-0.3,1.98,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.98,0.0
FOODS_1_104,3.54,10,FOODS_1,FOODS,CA,40.25,-14.5,3.54,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_103,4.27,4,FOODS_1,FOODS,CA,15.5,-6.0,4.27,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.27,0.0
FOODS_1_102,1.78,1,FOODS_1,FOODS,CA,5.75,-2.9,1.78,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.78,0.0
FOODS_1_101,2.0,3,FOODS_1,FOODS,CA,6.0,-2.6,2.0,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_099,0.98,18,FOODS_1,FOODS,CA,44.25,-11.9,0.9799999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_098,4.58,0,FOODS_1,FOODS,CA,0.75,-0.7,4.5425,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.58,0.0
FOODS_1_097,0.98,1,FOODS_1,FOODS,CA,6.5,-1.6,0.9799999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_096,5.74,3,FOODS_1,FOODS,CA,16.25,-3.5,5.74,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.74,0.0
FOODS_1_095,3.17,0,FOODS_1,FOODS,CA,1.75,-1.5,3.1699999999999995,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.17,0.0
FOODS_1_094,3.54,13,FOODS_1,FOODS,CA,22.5,-1.0,3.54,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_093,5.64,2,FOODS_1,FOODS,CA,7.75,-2.1,5.64,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.64,0.0
FOODS_1_092,1.96,7,FOODS_1,FOODS,CA,13.5,-3.8,1.9599999999999997,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_091,2.24,0,FOODS_1,FOODS,CA,0.0,0.0,2.24,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_123,3.54,7,FOODS_1,FOODS,CA,17.75,-2.3,3.54,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_122,1.98,3,FOODS_1,FOODS,CA,6.25,-1.3,1.98,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.98,0.0
FOODS_1_121,1.5,10,FOODS_1,FOODS,CA,19.5,-3.0,1.5,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.5,0.0
FOODS_1_120,1.96,0,FOODS_1,FOODS,CA,0.0,0.0,1.9599999999999997,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_119,3.54,0,FOODS_1,FOODS,CA,3.0,-1.2,3.54,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_118,0.98,4,FOODS_1,FOODS,CA,5.0,0.2,0.9799999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_117,2.24,3,FOODS_1,FOODS,CA,3.5,-1.0,2.24,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_116,2.68,10,FOODS_1,FOODS,CA,18.5,-1.2,2.68,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.68,0.0
FOODS_1_115,3.58,4,FOODS_1,FOODS,CA,7.25,-1.9,3.5800000000000005,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.58,0.0
FOODS_1_114,3.54,0,FOODS_1,FOODS,CA,4.0,-1.6,3.54,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.54,0.0
FOODS_1_113,0.98,11,FOODS_1,FOODS,CA,16.25,-1.5,0.9799999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_112,1.98,3,FOODS_1,FOODS,CA,11.75,-3.7,1.98,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.98,0.0
FOODS_1_111,5.98,0,FOODS_1,FOODS,CA,5.0,-2.4,5.9799999999999995,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,5.98,0.0
FOODS_1_110,1.96,0,FOODS_1,FOODS,CA,0.0,0.0,1.615,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_109,2.24,3,FOODS_1,FOODS,CA,5.25,1.1,2.24,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.24,0.0
FOODS_1_108,2.5,1,FOODS_1,FOODS,CA,6.75,-3.7,2.5,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.5,0.0
FOODS_1_139,0.98,2,FOODS_1,FOODS,CA,23.5,-4.6,0.9799999999999999,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,0.98,0.0
FOODS_1_138,2.68,11,FOODS_1,FOODS,CA,17.25,-2.9,2.68,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.68,0.0
FOODS_1_137,2.0,18,FOODS_1,FOODS,CA,25.5,-3.4,2.0,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.0,0.0
FOODS_1_136,4.86,0,FOODS_1,FOODS,CA,2.75,-2.3,4.86,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,4.86,0.0
FOODS_1_135,2.68,8,FOODS_1,FOODS,CA,24.5,-7.6,2.68,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.68,0.0
FOODS_1_134,1.98,2,FOODS_1,FOODS,CA,4.0,-0.6,1.98,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.98,0.0
FOODS_1_133,3.48,1,FOODS_1,FOODS,CA,4.75,-1.5,3.48,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,3.48,0.0
FOODS_1_132,1.96,9,FOODS_1,FOODS,CA,8.0,0.6,1.9599999999999997,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.96,0.0
FOODS_1_131,2.98,0,FOODS_1,FOODS,CA,1.75,-1.1,2.98,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,2.98,0.0
FOODS_1_130,1.78,3,FOODS_1,FOODS,CA,10.25,-4.1,1.78,CA_2,11613,hold,0.0,pretrend_fail_hold,0.4,1.78,0.0
